t 	 	 x(t) 	 	 y(t) 	 	 vx(t) 	 	 vy(t) 	 	 Ek 	 	 Ep 	 	 Etot 
1.464937e+01	-1.088686e+00	-9.662676e-01	4.693840e-01	-8.824053e-01	5.144992e-01	-7.019984e-01	 -1.874992e-01
1.479501e+01	-1.016747e+00	-1.091397e+00	5.173833e-01	-8.355494e-01	4.994803e-01	-6.869795e-01	 -1.874993e-01
1.494679e+01	-9.348723e-01	-1.214387e+00	5.603097e-01	-7.848984e-01	4.829141e-01	-6.704134e-01	 -1.874993e-01
1.510571e+01	-8.427454e-01	-1.334846e+00	5.979171e-01	-7.310456e-01	4.650062e-01	-6.525055e-01	 -1.874993e-01
1.527286e+01	-7.400173e-01	-1.452313e+00	6.300346e-01	-6.745854e-01	4.459663e-01	-6.334657e-01	 -1.874994e-01
1.544945e+01	-6.263138e-01	-1.566250e+00	6.565616e-01	-6.161019e-01	4.260045e-01	-6.135039e-01	 -1.874994e-01
1.563680e+01	-5.012412e-01	-1.676023e+00	6.774620e-01	-5.561612e-01	4.053274e-01	-5.928268e-01	 -1.874994e-01
1.583638e+01	-3.643953e-01	-1.780895e+00	6.927564e-01	-4.953029e-01	3.841350e-01	-5.716344e-01	 -1.874994e-01
1.604983e+01	-2.153725e-01	-1.880008e+00	7.025146e-01	-4.340353e-01	3.626182e-01	-5.501177e-01	 -1.874995e-01
1.627899e+01	-5.378414e-02	-1.972366e+00	7.068467e-01	-3.728307e-01	3.409567e-01	-5.284562e-01	 -1.874995e-01
1.652589e+01	1.207249e-01	-2.056814e+00	7.058946e-01	-3.121233e-01	3.193175e-01	-5.068170e-01	 -1.874995e-01
1.679284e+01	3.084522e-01	-2.132020e+00	6.998234e-01	-2.523083e-01	2.978541e-01	-4.853536e-01	 -1.874995e-01
1.708241e+01	5.096062e-01	-2.196452e+00	6.888131e-01	-1.937423e-01	2.767062e-01	-4.642057e-01	 -1.874996e-01
1.739753e+01	7.242662e-01	-2.248349e+00	6.730504e-01	-1.367448e-01	2.559998e-01	-4.434994e-01	 -1.874996e-01
1.774146e+01	9.523299e-01	-2.285699e+00	6.527212e-01	-8.160191e-02	2.358480e-01	-4.233477e-01	 -1.874997e-01
1.811789e+01	1.193445e+00	-2.306212e+00	6.280034e-01	-2.857019e-02	2.163519e-01	-4.038517e-01	 -1.874997e-01
1.853095e+01	1.446919e+00	-2.307296e+00	5.990604e-01	2.211779e-02	1.976023e-01	-3.851020e-01	 -1.874998e-01
1.898526e+01	1.711609e+00	-2.286038e+00	5.660350e-01	7.024652e-02	1.796813e-01	-3.671811e-01	 -1.874998e-01
1.948595e+01	1.985766e+00	-2.239205e+00	5.290447e-01	1.156092e-01	1.626651e-01	-3.501650e-01	 -1.874999e-01
2.003862e+01	2.266850e+00	-2.163261e+00	4.881777e-01	1.579973e-01	1.466269e-01	-3.341268e-01	 -1.874999e-01
2.064929e+01	2.551288e+00	-2.054441e+00	4.434915e-01	1.971886e-01	1.316403e-01	-3.191403e-01	 -1.875000e-01
2.132419e+01	2.834182e+00	-1.908895e+00	3.950153e-01	2.329312e-01	1.177840e-01	-3.052841e-01	 -1.875000e-01
2.206934e+01	3.108973e+00	-1.722968e+00	3.427590e-01	2.649265e-01	1.051470e-01	-2.926471e-01	 -1.875001e-01
2.288984e+01	3.367117e+00	-1.493681e+00	2.867339e-01	2.928093e-01	9.383492e-02	-2.813351e-01	 -1.875002e-01
2.378866e+01	3.597871e+00	-1.219504e+00	2.269919e-01	3.161298e-01	8.397682e-02	-2.714771e-01	 -1.875002e-01
2.476479e+01	3.788432e+00	-9.014756e-01	1.636907e-01	3.343465e-01	7.573171e-02	-2.632320e-01	 -1.875003e-01
