0.000000e+00 	 0.000000e+00
1.010101e-01 	 1.205288e+00
2.020202e-01 	 2.402377e+00
3.030303e-01 	 3.581496e+00
4.040404e-01 	 4.733498e+00
5.050505e-01 	 5.849541e+00
6.060606e-01 	 6.921120e+00
7.070707e-01 	 7.940122e+00
8.080808e-01 	 8.898884e+00
9.090909e-01 	 9.790262e+00
1.010101e+00 	 1.060768e+01
1.111111e+00 	 1.134520e+01
1.212121e+00 	 1.199756e+01
1.313131e+00 	 1.256019e+01
1.414141e+00 	 1.302931e+01
1.515152e+00 	 1.340190e+01
1.616162e+00 	 1.367577e+01
1.717172e+00 	 1.384954e+01
1.818182e+00 	 1.392266e+01
1.919192e+00 	 1.389542e+01
2.020202e+00 	 1.376894e+01
2.121212e+00 	 1.354516e+01
2.222222e+00 	 1.322680e+01
2.323232e+00 	 1.281736e+01
2.424242e+00 	 1.232106e+01
2.525253e+00 	 1.174282e+01
2.626263e+00 	 1.108821e+01
2.727273e+00 	 1.036341e+01
2.828283e+00 	 9.575098e+00
2.929293e+00 	 8.730466e+00
3.030303e+00 	 7.837103e+00
3.131313e+00 	 6.902945e+00
3.232323e+00 	 5.936199e+00
3.333333e+00 	 4.945271e+00
3.434343e+00 	 3.938693e+00
3.535354e+00 	 2.925044e+00
3.636364e+00 	 1.912879e+00
3.737374e+00 	 9.106506e-01
3.838384e+00 	 -7.336300e-02
3.939394e+00 	 -1.031129e+00
4.040404e+00 	 -1.954930e+00
4.141414e+00 	 -2.837427e+00
4.242424e+00 	 -3.671726e+00
4.343434e+00 	 -4.451429e+00
4.444444e+00 	 -5.170692e+00
4.545455e+00 	 -5.824268e+00
4.646465e+00 	 -6.407552e+00
4.747475e+00 	 -6.916615e+00
4.848485e+00 	 -7.348230e+00
4.949495e+00 	 -7.699902e+00
5.050505e+00 	 -7.969875e+00
5.151515e+00 	 -8.157147e+00
5.252525e+00 	 -8.261468e+00
5.353535e+00 	 -8.283339e+00
5.454545e+00 	 -8.223997e+00
5.555556e+00 	 -8.085398e+00
5.656566e+00 	 -7.870193e+00
5.757576e+00 	 -7.581695e+00
5.858586e+00 	 -7.223844e+00
5.959596e+00 	 -6.801164e+00
6.060606e+00 	 -6.318716e+00
6.161616e+00 	 -5.782046e+00
6.262626e+00 	 -5.197128e+00
6.363636e+00 	 -4.570308e+00
6.464646e+00 	 -3.908237e+00
6.565657e+00 	 -3.217812e+00
6.666667e+00 	 -2.506102e+00
6.767677e+00 	 -1.780288e+00
6.868687e+00 	 -1.047590e+00
6.969697e+00 	 -3.152034e-01
7.070707e+00 	 4.097726e-01
7.171717e+00 	 1.120397e+00
7.272727e+00 	 1.809952e+00
7.373737e+00 	 2.472003e+00
7.474747e+00 	 3.100456e+00
7.575758e+00 	 3.689615e+00
7.676768e+00 	 4.234226e+00
7.777778e+00 	 4.729526e+00
7.878788e+00 	 5.171284e+00
7.979798e+00 	 5.555832e+00
8.080808e+00 	 5.880098e+00
8.181818e+00 	 6.141627e+00
8.282828e+00 	 6.338598e+00
8.383838e+00 	 6.469837e+00
8.484848e+00 	 6.534822e+00
8.585859e+00 	 6.533677e+00
8.686869e+00 	 6.467172e+00
8.787879e+00 	 6.336701e+00
8.888889e+00 	 6.144270e+00
8.989899e+00 	 5.892466e+00
9.090909e+00 	 5.584429e+00
9.191919e+00 	 5.223819e+00
9.292929e+00 	 4.814770e+00
9.393939e+00 	 4.361849e+00
9.494949e+00 	 3.870008e+00
9.595960e+00 	 3.344529e+00
9.696970e+00 	 2.790977e+00
9.797980e+00 	 2.215133e+00
9.898990e+00 	 1.622944e+00
1.000000e+01 	 1.000000e+00
