0	0	 	3.1415927
0.01	0.0099983551	3.1415927
0.02	0.019986843	3.1415927
0.03	0.029955606	3.1415927
0.04	0.039894807	3.1415927
0.05	0.049794636	3.1415927
0.06	0.059645324	3.1415927
0.07	0.06943715	3.1415927
0.08	0.079160449	3.1415927
0.09	0.088805627	3.1415927
0.1	0.098363164	3.1415927
0.11	0.10782363	3.1415927
0.12	0.11717768	3.1415927
0.13	0.1264161	3.1415927
0.14	0.13552976	3.1415927
0.15	0.14450966	3.1415927
0.16	0.15334696	3.1415927
0.17	0.16203291	3.1415927
0.18	0.17055896	3.1415927
0.19	0.17891669	3.1415927
0.2	0.18709786	3.1415927
0.21	0.19509437	3.1415927
0.22	0.20289836	3.1415927
0.23	0.2105021	3.1415927
0.24	0.21789811	3.1415927
0.25	0.22507908	3.1415927
0.26	0.23203792	3.1415927
0.27	0.23876777	3.1415927
0.28	0.24526198	3.1415927
0.29	0.25151415	3.1415927
0.3	0.25751811	3.1415927
0.31	0.26326792	3.1415927
0.32	0.26875792	3.1415927
0.33	0.2739827	3.1415927
0.34	0.27893708	3.1415927
0.35	0.28361618	3.1415927
0.36	0.28801539	3.1415927
0.37	0.29213037	3.1415927
0.38	0.29595705	3.1415927
0.39	0.29949165	3.1415927
0.4	0.30273069	3.1415927
0.41	0.30567097	3.1415927
0.42	0.30830959	3.1415927
0.43	0.31064395	3.1415927
0.44	0.31267174	3.1415927
0.45	0.31439096	3.1415927
0.46	0.31579992	3.1415927
0.47	0.31689722	3.1415927
0.48	0.31768177	3.1415927
0.49	0.31815282	3.1415927
0.5	0.31830989	3.1415927
0.51	0.31815282	3.1415927
0.52	0.31768177	3.1415927
0.53	0.31689722	3.1415927
0.54	0.31579992	3.1415927
0.55	0.31439096	3.1415927
0.56	0.31267174	3.1415927
0.57	0.31064395	3.1415927
0.58	0.3083096	3.1415927
0.59	0.30567098	3.1415927
0.6	0.30273069	3.1415927
0.61	0.29949165	3.1415927
0.62	0.29595705	3.1415927
0.63	0.29213037	3.1415927
0.64	0.2880154	3.1415927
0.65	0.28361619	3.1415927
0.66	0.27893708	3.1415927
0.67	0.2739827	3.1415927
0.68	0.26875793	3.1415927
0.69	0.26326793	3.1415927
0.7	0.25751811	3.1415927
0.71	0.25151416	3.1415927
0.72	0.24526199	3.1415927
0.73	0.23876777	3.1415927
0.74	0.23203793	3.1415927
0.75	0.22507908	3.1415927
0.76	0.21789812	3.1415927
0.77	0.21050211	3.1415927
0.78	0.20289836	3.1415927
0.79	0.19509438	3.1415927
0.8	0.18709786	3.1415927
0.81	0.1789167	3.1415927
0.82	0.17055897	3.1415927
0.83	0.16203292	3.1415927
0.84	0.15334696	3.1415927
0.85	0.14450967	3.1415927
0.86	0.13552976	3.1415927
0.87	0.12641611	3.1415927
0.88	0.11717769	3.1415927
0.89	0.10782364	3.1415927
0.9	0.098363172	3.1415927
0.91	0.088805635	3.1415927
0.92	0.079160457	3.1415927
0.93	0.069437158	3.1415927
0.94	0.059645333	3.1415927
0.95	0.049794645	3.1415927
0.96	0.039894816	3.1415927
0.97	0.029955615	3.1415927
0.98	0.019986852	3.1415927
0.99	0.0099983638	3.1415927
1	8.7461496e-09	3.1415927


