theta 	 	 omega
7.818626e-01	-7.071068e-02
7.712811e-01	-1.409196e-01
7.537292e-01	-2.101181e-01
7.293341e-01	-2.777846e-01
6.982759e-01	-3.433799e-01
6.607896e-01	-4.063452e-01
6.171672e-01	-4.661027e-01
5.677591e-01	-5.220593e-01
5.129754e-01	-5.736148e-01
4.532860e-01	-6.201733e-01
3.892195e-01	-6.611571e-01
3.213604e-01	-6.960251e-01
2.503446e-01	-7.242904e-01
1.768531e-01	-7.455402e-01
1.016035e-01	-7.594525e-01
2.534026e-02	-7.658113e-01
-5.117612e-02	-7.645163e-01
-1.271813e-01	-7.555880e-01
-2.019191e-01	-7.391666e-01
-2.746527e-01	-7.155054e-01
-3.446759e-01	-6.849588e-01
-4.113222e-01	-6.479667e-01
-4.739723e-01	-6.050365e-01
-5.320603e-01	-5.567236e-01
-5.850772e-01	-5.036138e-01
-6.325732e-01	-4.463059e-01
-6.741584e-01	-3.853988e-01
-7.095024e-01	-3.214811e-01
-7.383327e-01	-2.551244e-01
-7.604330e-01	-1.868809e-01
-7.756412e-01	-1.172834e-01
-7.838478e-01	-4.684850e-02
-7.849943e-01	2.391816e-02
-7.790726e-01	9.451563e-02
-7.661248e-01	1.644406e-01
-7.462437e-01	2.331805e-01
-7.195743e-01	3.002084e-01
-6.863149e-01	3.649786e-01
-6.467197e-01	4.269255e-01
-6.011002e-01	4.854655e-01
-5.498268e-01	5.400022e-01
-4.933299e-01	5.899353e-01
-4.320995e-01	6.346733e-01
-3.666834e-01	6.736488e-01
-2.976841e-01	7.063368e-01
-2.257536e-01	7.322736e-01
-1.515861e-01	7.510750e-01
-7.590971e-02	7.624536e-01
5.245321e-04	7.662314e-01
7.695354e-02	7.623487e-01
1.526143e-01	7.508670e-01
2.267560e-01	7.319656e-01
2.986509e-01	7.059336e-01
3.676054e-01	6.731561e-01
4.329681e-01	6.340979e-01
4.941372e-01	5.892849e-01
5.505657e-01	5.392846e-01
6.017644e-01	4.846890e-01
6.473038e-01	4.260983e-01
6.868141e-01	3.641088e-01
7.199848e-01	2.993040e-01
7.465624e-01	2.322490e-01
7.663493e-01	1.634892e-01
7.792014e-01	9.355164e-02
7.850264e-01	2.294847e-02
7.837829e-01	-4.781703e-02
7.754799e-01	-1.182439e-01
7.601764e-01	-1.878264e-01
7.379827e-01	-2.560476e-01
