h	 	t	 	X(t)	 	Y(t)	 	R
3.141593e-01	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00
3.141593e-01	3.141593e-01	9.506520e-01	-3.141593e-01	1.001217e+00
3.141593e-01	6.283185e-01	8.050431e-01	-5.973123e-01	1.002435e+00
3.141593e-01	9.424778e-01	5.776647e-01	-8.207478e-01	1.003655e+00
3.141593e-01	1.256637e+00	2.913125e-01	-9.617243e-01	1.004876e+00
3.141593e-01	1.570796e+00	-2.519776e-02	-1.005784e+00	1.006099e+00
3.141593e-01	1.884956e+00	-3.399305e-01	-9.482341e-01	1.007323e+00
3.141593e-01	2.199115e+00	-6.210522e-01	-7.946483e-01	1.008549e+00
3.141593e-01	2.513274e+00	-8.400506e-01	-5.603247e-01	1.009777e+00
3.141593e-01	2.827433e+00	-9.746269e-01	-2.687641e-01	1.011005e+00
3.141593e-01	3.141593e+00	-1.010966e+00	5.068698e-02	1.012236e+00
3.141593e-01	3.455752e+00	-9.451528e-01	3.657899e-01	1.013467e+00
3.141593e-01	3.769911e+00	-7.835951e-01	6.446674e-01	1.014701e+00
3.141593e-01	4.084070e+00	-5.423980e-01	8.590280e-01	1.015935e+00
3.141593e-01	4.398230e+00	-2.457601e-01	9.870360e-01	1.017172e+00
3.141593e-01	4.712389e+00	7.645421e-02	1.015536e+00	1.018409e+00
3.141593e-01	5.026548e+00	3.917212e-01	9.414021e-01	1.019649e+00
3.141593e-01	5.340708e+00	6.681408e-01	7.718829e-01	1.020889e+00
3.141593e-01	5.654867e+00	8.776635e-01	5.238894e-01	1.022132e+00
3.141593e-01	5.969026e+00	9.989373e-01	2.223104e-01	1.023376e+00
3.141593e-01	6.283185e+00	1.019483e+00	-1.024856e-01	1.024621e+00
3.141593e-01	6.597345e+00	9.369763e-01	-4.177080e-01	1.025868e+00
3.141593e-01	6.911504e+00	7.595115e-01	-6.914547e-01	1.027116e+00
3.141593e-01	7.225663e+00	5.048042e-01	-8.959404e-01	1.028366e+00
3.141593e-01	7.539822e+00	1.984251e-01	-1.010316e+00	1.029617e+00
3.141593e-01	7.853982e+00	-1.287670e-01	-1.022796e+00	1.030870e+00
3.141593e-01	8.168141e+00	-4.437336e-01	-9.318701e-01	1.032125e+00
3.141593e-01	8.482300e+00	-7.145918e-01	-7.464811e-01	1.033381e+00
3.141593e-01	8.796459e+00	-9.138421e-01	-4.851481e-01	1.034638e+00
3.141593e-01	9.110619e+00	-1.021160e+00	-1.741150e-01	1.035897e+00
3.141593e-01	9.424778e+00	-1.025467e+00	1.552839e-01	1.037158e+00
3.141593e-01	9.738937e+00	-9.260786e-01	4.697810e-01	1.038420e+00
3.141593e-01	1.005310e+01	-7.327924e-01	7.375344e-01	1.039683e+00
3.141593e-01	1.036726e+01	-4.649272e-01	9.313520e-01	1.040949e+00
3.141593e-01	1.068142e+01	-1.493911e-01	1.031453e+00	1.042215e+00
3.141593e-01	1.099557e+01	1.820215e-01	1.027485e+00	1.043484e+00
3.141593e-01	1.130973e+01	4.958331e-01	9.195972e-01	1.044753e+00
3.141593e-01	1.162389e+01	7.602647e-01	7.184463e-01	1.046025e+00
3.141593e-01	1.193805e+01	9.484537e-01	4.441482e-01	1.047298e+00
3.141593e-01	1.225221e+01	1.041183e+00	1.242648e-01	1.048572e+00
3.141593e-01	1.256637e+01	1.028841e+00	-2.089646e-01	1.049848e+00
3.141593e-01	1.288053e+01	9.124219e-01	-5.218726e-01	1.051125e+00
3.141593e-01	1.319469e+01	7.034446e-01	-7.827650e-01	1.052405e+00
3.141593e-01	1.350885e+01	4.228181e-01	-9.651308e-01	1.053685e+00
3.141593e-01	1.382301e+01	9.874807e-02	-1.050336e+00	1.054967e+00
3.141593e-01	1.413717e+01	-2.360976e-01	-1.029526e+00	1.056251e+00
3.141593e-01	1.445133e+01	-5.478819e-01	-9.045490e-01	1.057536e+00
3.141593e-01	1.476549e+01	-8.050175e-01	-6.877891e-01	1.058823e+00
3.141593e-01	1.507964e+01	-9.813668e-01	-4.009444e-01	1.060112e+00
3.141593e-01	1.539380e+01	-1.058899e+00	-7.285309e-02	1.061402e+00
3.141593e-01	1.570796e+01	-1.029532e+00	2.634049e-01	1.062693e+00
3.141593e-01	1.602212e+01	-8.959751e-01	5.738433e-01	1.063987e+00
3.141593e-01	1.633628e+01	-6.714823e-01	8.270041e-01	1.065281e+00
3.141593e-01	1.665044e+01	-3.785350e-01	9.971455e-01	1.066578e+00
