h	 	t	 	Y(t)	 	abs_err	 	rel_err
5.000000e-01	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
5.000000e-01	5.000000e-01	8.750000e-01	7.496903e-03	8.495104e-03
5.000000e-01	1.000000e+00	5.878906e-01	1.864003e-02	3.073222e-02
5.000000e-01	1.500000e+00	3.123169e-01	1.233557e-02	3.799624e-02
5.000000e-01	2.000000e+00	1.415186e-01	6.183310e-03	4.568882e-02
5.000000e-01	2.500000e+00	6.191438e-02	1.797745e-02	4.091649e-01
5.000000e-01	3.000000e+00	2.998978e-02	1.888078e-02	1.699594e+00


h	 	t	 	Y(t)	 	abs_err	 	rel_err
2.000000e-01	0.000000e+00	1.000000e+00	0.000000e+00	0.000000e+00
2.000000e-01	2.000000e-01	9.800000e-01	1.986733e-04	2.026868e-04
2.000000e-01	4.000000e-01	9.223760e-01	7.403464e-04	8.020077e-04
2.000000e-01	6.000000e-01	8.338279e-01	1.442307e-03	1.726755e-03
2.000000e-01	8.000000e-01	7.240962e-01	2.052885e-03	2.827085e-03
2.000000e-01	1.000000e+00	6.041858e-01	2.344831e-03	3.865972e-03
2.000000e-01	1.200000e+00	4.845570e-01	2.195221e-03	4.509935e-03
2.000000e-01	1.400000e+00	3.736904e-01	1.620714e-03	4.318320e-03
2.000000e-01	1.600000e+00	2.772783e-01	7.590345e-04	2.729974e-03
2.000000e-01	1.800000e+00	1.980876e-01	1.888941e-04	9.544989e-04
2.000000e-01	2.000000e+00	1.363635e-01	1.028216e-03	7.597545e-03
2.000000e-01	2.200000e+00	9.054536e-02	1.623746e-03	1.826042e-02
2.000000e-01	2.400000e+00	5.805769e-02	1.922924e-03	3.425550e-02
2.000000e-01	2.600000e+00	3.599577e-02	1.948311e-03	5.722340e-02
2.000000e-01	2.800000e+00	2.161186e-02	1.770763e-03	8.924725e-02
2.000000e-01	3.000000e+00	1.258675e-02	1.477749e-03	1.330228e-01


