h	 	t	 	X(t)	 	Y(t)	 	R
3.141593e-01	0.000000e+00	1.000000e+00	0.000000e+00	1.000000e+00
3.141593e-01	3.141593e-01	1.000000e+00	-3.141593e-01	1.048187e+00
3.141593e-01	6.283185e-01	9.013040e-01	-6.283185e-01	1.098696e+00
3.141593e-01	9.424778e-01	7.039119e-01	-9.114715e-01	1.151639e+00
3.141593e-01	1.256637e+00	4.175646e-01	-1.132612e+00	1.207133e+00
3.141593e-01	1.570796e+00	6.174411e-02	-1.263794e+00	1.265301e+00
3.141593e-01	1.884956e+00	-3.352884e-01	-1.283191e+00	1.326272e+00
3.141593e-01	2.199115e+00	-7.384148e-01	-1.177857e+00	1.390181e+00
3.141593e-01	2.513274e+00	-1.108450e+00	-9.458774e-01	1.457170e+00
3.141593e-01	2.827433e+00	-1.405606e+00	-5.976477e-01	1.527387e+00
3.141593e-01	3.141593e+00	-1.593362e+00	-1.560636e-01	1.600987e+00
3.141593e-01	3.455752e+00	-1.642391e+00	3.445059e-01	1.678134e+00
3.141593e-01	3.769911e+00	-1.534161e+00	8.604783e-01	1.758998e+00
3.141593e-01	4.084070e+00	-1.263834e+00	1.342449e+00	1.843759e+00
3.141593e-01	4.398230e+00	-8.420913e-01	1.739495e+00	1.932604e+00
3.141593e-01	4.712389e+00	-2.956130e-01	2.004045e+00	2.025731e+00
3.141593e-01	5.026548e+00	3.339764e-01	2.096915e+00	2.123345e+00
3.141593e-01	5.340708e+00	9.927417e-01	1.991993e+00	2.225662e+00
3.141593e-01	5.654867e+00	1.618545e+00	1.680114e+00	2.332910e+00
3.141593e-01	5.969026e+00	2.146368e+00	1.171633e+00	2.445326e+00
3.141593e-01	6.283185e+00	2.514448e+00	4.973318e-01	2.563159e+00
3.141593e-01	6.597345e+00	2.670689e+00	-2.926052e-01	2.686670e+00
3.141593e-01	6.911504e+00	2.578764e+00	-1.131627e+00	2.816133e+00
3.141593e-01	7.225663e+00	2.223253e+00	-1.941770e+00	2.951834e+00
3.141593e-01	7.539822e+00	1.613228e+00	-2.640225e+00	3.094074e+00
3.141593e-01	7.853982e+00	7.837772e-01	-3.147036e+00	3.243168e+00
3.141593e-01	8.168141e+00	-2.048933e-01	-3.393267e+00	3.399447e+00
3.141593e-01	8.482300e+00	-1.270920e+00	-3.328898e+00	3.563256e+00
3.141593e-01	8.796459e+00	-2.316724e+00	-2.929626e+00	3.734959e+00
3.141593e-01	9.110619e+00	-3.237093e+00	-2.201806e+00	3.914936e+00
3.141593e-01	9.424778e+00	-3.928811e+00	-1.184844e+00	4.103585e+00
3.141593e-01	9.738937e+00	-4.301040e+00	4.942869e-02	4.301324e+00
3.141593e-01	1.005310e+01	-4.285512e+00	1.400640e+00	4.508592e+00
3.141593e-01	1.036726e+01	-3.845488e+00	2.746974e+00	4.725848e+00
3.141593e-01	1.068142e+01	-2.982500e+00	3.955069e+00	4.953573e+00
3.141593e-01	1.099557e+01	-1.739979e+00	4.892049e+00	5.192271e+00
3.141593e-01	1.130973e+01	-2.030962e-01	5.438680e+00	5.442471e+00
3.141593e-01	1.162389e+01	1.505515e+00	5.502484e+00	5.704727e+00
3.141593e-01	1.193805e+01	3.234172e+00	5.029513e+00	5.979621e+00
3.141593e-01	1.225221e+01	4.814240e+00	4.013468e+00	6.267761e+00
3.141593e-01	1.256637e+01	6.075108e+00	2.501030e+00	6.569786e+00
3.141593e-01	1.288053e+01	6.860830e+00	5.924782e-01	6.886364e+00
3.141593e-01	1.319469e+01	7.046962e+00	-1.562915e+00	7.218198e+00
3.141593e-01	1.350885e+01	6.555958e+00	-3.776783e+00	7.566021e+00
3.141593e-01	1.382301e+01	5.369446e+00	-5.836398e+00	7.930605e+00
3.141593e-01	1.413717e+01	3.535888e+00	-7.523260e+00	8.312758e+00
3.141593e-01	1.445133e+01	1.172386e+00	-8.634092e+00	8.713325e+00
3.141593e-01	1.476549e+01	-1.540094e+00	-9.002408e+00	9.133194e+00
3.141593e-01	1.507964e+01	-4.368284e+00	-8.518573e+00	9.573295e+00
3.141593e-01	1.539380e+01	-7.044472e+00	-7.146236e+00	1.003460e+01
3.141593e-01	1.570796e+01	-9.289528e+00	-4.933150e+00	1.051814e+01
3.141593e-01	1.602212e+01	-1.083932e+01	-2.014758e+00	1.102498e+01
3.141593e-01	1.633628e+01	-1.147228e+01	1.390515e+00	1.155624e+01
3.141593e-01	1.665044e+01	-1.103543e+01	4.994638e+00	1.211310e+01
3.141593e-01	1.696460e+01	-9.466323e+00	8.461522e+00	1.269680e+01
3.141593e-01	1.727876e+01	-6.808058e+00	1.143546e+01	1.330862e+01
3.141593e-01	1.759292e+01	-3.215503e+00	1.357427e+01	1.394992e+01
3.141593e-01	1.790708e+01	1.048979e+00	1.458445e+01	1.462212e+01
3.141593e-01	1.822124e+01	5.630819e+00	1.425490e+01	1.532672e+01
3.141593e-01	1.853540e+01	1.010913e+01	1.248593e+01	1.606527e+01
3.141593e-01	1.884956e+01	1.403170e+01	9.310053e+00	1.683941e+01
3.141593e-01	1.916372e+01	1.695654e+01	4.901864e+00	1.765085e+01
3.141593e-01	1.947787e+01	1.849650e+01	-4.251896e-01	1.850139e+01
3.141593e-01	1.979203e+01	1.836293e+01	-6.236038e+00	1.939292e+01
3.141593e-01	2.010619e+01	1.640382e+01	-1.200492e+01	2.032741e+01
3.141593e-01	2.042035e+01	1.263236e+01	-1.715833e+01	2.130692e+01
3.141593e-01	2.073451e+01	7.241912e+00	-2.112691e+01	2.233364e+01
3.141593e-01	2.104867e+01	6.046982e-01	-2.340202e+01	2.340983e+01
3.141593e-01	2.136283e+01	-6.747263e+00	-2.359199e+01	2.453788e+01
3.141593e-01	2.167699e+01	-1.415891e+01	-2.147228e+01	2.572029e+01
3.141593e-01	2.199115e+01	-2.090462e+01	-1.702412e+01	2.695967e+01
3.141593e-01	2.230531e+01	-2.625291e+01	-1.045674e+01	2.825878e+01
3.141593e-01	2.261947e+01	-2.953799e+01	-2.209151e+00	2.962049e+01
3.141593e-01	2.293363e+01	-3.023202e+01	7.070483e+00	3.104781e+01
3.141593e-01	2.324779e+01	-2.801076e+01	1.656815e+01	3.254391e+01
3.141593e-01	2.356194e+01	-2.280572e+01	2.536799e+01	3.411211e+01
3.141593e-01	2.387610e+01	-1.483613e+01	3.253262e+01	3.575587e+01
3.141593e-01	2.419026e+01	-4.615708e+00	3.719353e+01	3.747884e+01
3.141593e-01	2.450442e+01	7.068983e+00	3.864359e+01	3.928483e+01
3.141593e-01	2.481858e+01	1.920923e+01	3.642281e+01	4.117785e+01
